id,full_sq,life_sq,floor,max_floor,material,build_year,num_room,kitch_sq,priceClass
6161,629,323,10,15,1,68,1,153,Medium
6162,595,238,3,15,1,48,1,153,Medium
6163,782,782,4,4,1,35,1,170,Medium
6164,646,391,7,10,5,78,2,85,Medium
6165,748,476,20,26,1,82,2,85,Medium
6166,646,374,13,20,5,83,2,102,Medium
6167,646,306,11,19,1,62,1,136,Medium
6168,1071,782,4,28,1,71,3,102,Medium
6169,765,459,11,13,1,80,2,102,Medium
6170,544,289,5,8,2,93,1,102,Medium
6171,799,510,12,20,1,73,2,102,Medium
6172,850,408,1,19,1,35,1,221,Medium
6173,629,323,3,17,1,62,1,119,Medium
6174,918,544,4,10,1,61,2,153,Medium
6175,493,306,7,18,2,88,1,85,Medium
6176,748,459,16,23,1,82,2,85,Medium
6177,697,357,15,24,1,75,1,136,Medium
6178,867,867,15,15,4,34,1,0,Medium
6179,1054,748,3,10,1,69,3,102,Medium
6180,714,340,12,20,1,71,1,136,Medium
6181,544,340,4,5,1,86,1,85,Medium
6182,1003,578,2,3,1,2050,2,0,Medium
6183,2720,2720,8,10,1,2050,3,0,Medium
6184,646,629,20,23,6,35,1,170,Medium
6185,969,969,2,3,1,36,2,17,Medium
6186,765,510,2,17,1,75,2,102,Medium
6187,646,323,19,25,1,53,1,136,Medium
6188,646,323,1,5,1,42,1,119,Medium
6189,544,255,7,26,1,77,1,102,Medium
6190,646,323,10,14,1,69,1,136,Medium
6191,799,442,1,18,2,43,2,136,Medium
6192,544,323,10,25,1,85,1,85,Medium
6193,765,493,23,24,2,91,2,85,Medium
6194,1326,1275,3,27,1,36,3,17,Medium
6195,663,357,16,16,1,59,1,136,Medium
6196,561,272,7,11,1,76,1,119,Medium
6197,935,935,18,29,1,35,2,17,Medium
6198,629,357,3,4,1,82,2,119,Medium
6199,646,374,4,7,5,84,2,119,Medium
6200,1037,17,3,6,1,2049,2,17,Medium
6201,884,884,19,27,1,2050,2,0,Medium
6202,1020,578,11,16,1,35,2,170,Medium
6203,1020,731,3,24,1,78,3,85,Medium
6204,1241,1241,12,14,1,35,2,0,Medium
6205,1343,748,15,17,1,42,3,204,Medium
6206,833,289,7,11,1,33,1,238,Medium
6207,1411,1411,8,10,1,35,3,17,Medium
6208,544,306,5,6,5,90,1,102,Medium
6209,1360,1292,3,7,1,36,3,17,Medium
6210,731,459,28,28,2,87,2,85,Medium
6211,595,306,12,16,2,77,1,102,Medium
6212,561,357,3,7,5,87,1,85,Medium
6213,986,697,7,13,1,79,3,102,Medium
6214,1598,986,20,21,6,36,3,255,Medium
6215,918,561,8,30,2,92,2,119,Medium
6216,629,323,4,11,1,69,1,136,Medium
6217,646,323,10,13,1,56,1,136,Medium
6218,544,544,4,10,1,79,1,102,Medium
6219,561,323,7,22,1,73,1,102,Medium
6220,663,391,5,5,5,78,2,102,Medium
6221,765,510,3,30,1,87,2,85,Medium
6222,782,476,5,21,1,78,2,102,Medium
6223,697,323,12,21,1,42,1,136,Medium
6224,850,561,5,17,1,76,3,102,Medium
6225,629,323,9,9,1,46,1,102,Medium
6226,748,459,28,30,1,76,2,102,Medium
6227,680,680,6,12,1,35,1,17,Medium
6228,731,408,8,11,1,79,2,102,Medium
6229,527,306,4,10,2,85,1,85,Medium
6230,510,238,22,23,5,63,1,136,Medium
6231,646,323,2,11,1,47,1,170,Medium
6232,765,476,8,20,1,83,2,85,Medium
6233,629,323,25,27,5,71,1,153,Medium
6234,1258,731,3,26,1,36,3,204,Medium
6235,544,340,5,19,1,84,1,85,Medium
6236,646,340,9,19,1,47,1,136,Medium
6237,629,340,1,8,2,34,1,170,Medium
6238,680,289,4,9,1,41,1,136,Medium
6239,646,323,13,15,1,54,1,136,Medium
6240,1258,1326,4,10,4,35,3,17,Medium
6241,731,527,16,16,2,90,2,85,Medium
6242,561,306,9,18,1,82,1,102,Medium
6243,765,476,13,15,1,84,2,119,Medium
6244,1088,17,4,11,1,34,2,17,Medium
6245,646,323,19,26,1,58,1,136,Medium
6246,850,323,11,23,6,39,1,221,Medium
6247,629,374,19,21,5,86,2,102,Medium
6248,884,493,1,5,1,73,2,136,Medium
6249,595,323,14,16,5,80,1,153,Medium
6250,969,17,1,8,1,34,2,17,Medium
6251,527,357,6,6,5,86,1,17,Medium
6252,748,493,1,7,1,76,2,102,Medium
6253,918,459,3,19,6,39,2,170,Medium
6254,1326,17,23,29,1,34,3,17,Medium
6255,731,442,1,25,2,86,2,85,Medium
6256,1343,799,8,12,1,39,3,153,Medium
6257,850,493,3,21,1,77,2,119,Medium
6258,765,476,14,16,1,83,2,85,Medium
6259,714,476,9,18,2,87,2,102,Medium
6260,646,340,5,17,1,51,1,136,Medium
6261,493,289,5,8,2,79,1,85,Medium
6262,731,731,2,19,1,35,1,0,Medium
6263,731,459,17,23,1,80,2,85,Medium
6264,476,170,3,7,1,82,1,85,Medium
6265,1071,1071,3,12,1,2050,2,17,Medium
6266,1292,17,4,5,1,2049,3,17,Medium
6267,544,306,8,10,1,81,1,102,Medium
6268,510,306,20,27,2,86,1,85,Medium
6269,527,255,3,18,2,97,1,119,Medium
6270,663,17,12,24,1,34,1,17,Medium
6271,595,238,7,24,1,49,1,153,Medium
6272,527,306,4,15,2,88,1,102,Medium
6273,646,323,2,9,5,78,1,153,Medium
6274,646,323,20,28,1,48,1,119,Medium
6275,1054,544,16,20,1,41,2,204,Medium
6276,867,510,22,28,1,57,2,136,Medium
6277,544,306,3,6,1,82,1,102,Medium
6278,646,323,12,14,1,63,1,136,Medium
6279,901,544,11,15,1,66,2,153,Medium
6280,731,663,3,17,1,59,1,136,Medium
6281,17,17,12,12,1,2049,1,17,Medium
6282,799,527,6,25,1,81,2,136,Medium
6283,782,493,19,22,1,73,2,102,Medium
6284,646,408,2,13,2,80,2,102,Medium
6285,901,493,5,26,1,50,2,204,Medium
6286,629,306,10,24,1,65,1,136,Medium
6287,578,323,6,9,5,67,1,153,Medium
6288,663,663,16,18,1,2050,1,17,Medium
6289,425,221,14,19,1,77,1,85,Medium
6290,680,340,9,17,1,47,1,136,Medium
6291,510,306,8,28,2,78,1,85,Medium
6292,986,952,5,16,1,78,3,102,Medium
6293,867,510,18,18,1,61,2,136,Medium
6294,1156,578,18,24,1,36,2,187,Medium
6295,867,510,9,18,1,54,2,136,Medium
6296,731,459,3,8,2,85,2,85,Medium
6297,663,340,7,10,1,56,1,136,Medium
6298,578,340,1,6,5,83,1,153,Medium
6299,595,238,14,18,1,50,1,170,Medium
6300,1360,765,10,12,1,36,3,153,Medium
6301,748,289,5,27,6,35,1,170,Medium
6302,765,561,13,16,1,87,2,85,Medium
6303,833,527,6,25,5,81,2,136,Medium
6304,731,493,12,28,1,89,2,85,Medium
6305,663,340,4,4,1,72,2,136,Medium
6306,544,272,7,8,1,80,1,119,Medium
6307,544,306,1,8,1,82,1,102,Medium
6308,629,374,9,20,5,74,2,85,Medium
6309,884,510,1,3,1,72,2,136,Medium
6310,731,17,5,9,1,36,1,17,Medium
6311,714,476,4,7,2,90,2,102,Medium
6312,748,476,30,30,5,84,2,85,Medium
6313,629,323,5,7,1,52,1,119,Medium
6314,544,306,8,12,1,77,1,102,Medium
6315,748,476,3,18,1,81,2,102,Medium
6316,765,510,19,28,1,89,2,85,Medium
6317,680,272,12,21,1,47,1,170,Medium
6318,578,578,19,30,1,78,1,85,Medium
6319,595,289,27,29,1,74,1,102,Medium
6320,748,459,5,27,1,79,2,85,Medium
6321,884,510,11,30,1,76,2,153,Medium
6322,493,187,4,10,1,72,1,85,Medium
6323,663,323,20,21,1,53,1,136,Medium
6324,629,374,2,5,1,85,2,102,Medium
6325,646,374,1,27,1,85,2,119,Medium
6326,1989,1122,7,11,4,40,3,204,Medium
6327,646,391,28,30,5,80,2,102,Medium
6328,646,340,8,11,1,73,1,136,Medium
6329,748,476,16,21,5,80,2,85,Medium
6330,663,340,10,17,1,53,1,170,Medium
6331,646,646,7,29,4,35,1,170,Medium
6332,697,442,14,20,1,86,2,85,Medium
6333,1224,918,10,16,2,36,1,340,Medium
6334,867,510,9,15,5,77,2,153,Medium
6335,799,527,14,24,5,80,2,153,Medium
6336,544,306,4,8,1,82,1,102,Medium
6337,629,323,12,29,1,80,1,153,Medium
6338,680,340,4,17,1,70,1,136,Medium
6339,646,323,3,3,1,48,1,119,Medium
6340,612,289,15,22,1,47,1,170,Medium
6341,578,323,22,22,5,68,0,153,Medium
6342,646,646,13,24,1,35,1,170,Medium
6343,510,306,2,5,2,86,1,85,Medium
6344,629,323,2,3,1,62,1,119,Medium
6345,629,306,29,30,1,62,1,136,Medium
6346,646,340,6,27,2,65,1,136,Medium
6347,1037,0,1,3,1,2050,2,0,Medium
6348,646,323,6,22,1,54,1,136,Medium
6349,578,323,5,19,5,81,1,153,Medium
6350,629,323,6,7,5,55,1,153,Medium
6351,561,306,6,12,1,85,1,153,Medium
6352,765,493,18,25,1,82,2,102,Medium
6353,680,340,12,14,1,75,1,136,Medium
6354,544,306,5,9,1,72,1,102,Medium
6355,1003,1003,13,14,4,35,2,17,Medium
6356,1020,476,15,22,4,2050,2,187,Medium
6357,782,510,6,6,1,75,2,102,Medium
6358,629,306,15,15,1,50,1,119,Medium
6359,1122,476,2,4,6,41,2,323,Medium
6360,1054,1054,5,20,6,35,2,204,Medium
6361,765,493,13,30,1,84,2,85,Medium
6362,867,510,4,26,6,42,2,153,Medium
6363,612,357,2,27,1,72,1,102,Medium
6364,612,238,3,6,1,52,1,170,Medium
6365,680,680,10,20,1,2050,1,17,Medium
6366,646,374,8,8,5,82,2,102,Medium
6367,646,323,2,4,1,54,1,136,Medium
6368,850,578,20,23,1,77,3,102,Medium
6369,493,272,6,8,2,89,1,85,Medium
6370,1717,1717,8,21,1,34,3,17,Medium
6371,714,442,3,3,1,78,2,85,Medium
6372,1343,748,12,22,6,34,3,221,Medium
6373,969,969,3,4,4,36,2,17,Medium
6374,663,340,22,23,1,69,1,136,Medium
6375,884,884,2,8,4,36,2,17,Medium
6376,595,340,8,19,1,76,1,85,Medium
6377,527,340,11,15,1,83,1,85,Medium
6378,629,323,7,24,1,64,1,170,Medium
6379,527,340,3,7,1,85,1,85,Medium
6380,646,629,13,15,1,54,1,136,Medium
6381,646,323,9,9,5,77,1,153,Medium
6382,748,493,5,6,2,88,2,85,Medium
6383,680,340,10,14,1,70,1,136,Medium
6384,663,391,7,13,5,84,2,102,Medium
6385,527,340,1,9,1,88,1,85,Medium
6386,578,323,2,5,2,90,1,119,Medium
6387,527,323,5,12,1,89,1,85,Medium
6388,697,340,20,24,1,70,1,136,Medium
6389,527,323,10,10,2,91,1,85,Medium
6390,561,374,1,3,5,85,1,85,Medium
6391,629,306,2,9,1,55,1,136,Medium
6392,765,578,1,26,1,87,2,85,Medium
6393,646,323,22,24,5,80,1,153,Medium
6394,901,510,8,13,1,75,2,136,Medium
6395,1037,1037,6,6,1,35,2,0,Medium
6396,748,748,21,30,1,2049,1,17,Medium
6397,1139,1139,17,18,2,36,2,170,Medium
6398,629,340,21,22,2,77,1,102,Medium
6399,544,306,17,24,2,72,1,102,Medium
6400,510,306,7,30,2,87,1,85,Medium
6401,595,323,3,15,5,78,1,153,Medium
6402,646,391,4,29,5,84,2,102,Medium
6403,646,323,5,20,1,58,1,119,Medium
6404,697,442,16,18,2,84,2,85,Medium
6405,986,663,7,11,1,83,3,102,Medium
6406,629,306,11,18,5,62,1,170,Medium
6407,765,0,27,28,4,35,1,0,Medium
6408,867,867,2,7,2,34,1,170,Medium
6409,765,459,9,9,1,77,2,102,Medium
6410,629,306,7,21,1,71,1,136,Medium
6411,782,527,8,21,1,80,2,85,Medium
6412,765,459,1,8,1,77,2,102,Medium
6413,510,306,8,25,1,89,1,85,Medium
6414,646,323,6,8,1,63,1,153,Medium
6415,748,493,29,29,1,76,2,102,Medium
6416,595,340,10,10,1,70,1,102,Medium
6417,884,510,2,10,1,66,2,136,Medium
6418,646,340,3,15,1,47,1,136,Medium
6419,1003,578,4,13,1,2050,2,170,Medium
6420,1054,1003,11,19,2,36,2,0,Medium
6421,646,323,2,18,1,67,1,119,Medium
6422,714,442,1,26,2,90,2,85,Medium
6423,748,459,11,11,2,83,2,85,Medium
6424,765,493,8,8,2,87,2,85,Medium
6425,731,442,9,26,2,91,2,85,Medium
6426,544,357,25,25,2,86,1,85,Medium
6427,595,323,3,30,1,82,1,153,Medium
6428,663,391,1,14,5,79,2,102,Medium
6429,884,867,5,10,4,35,2,0,Medium
6430,544,306,9,9,1,71,1,85,Medium
6431,646,340,3,8,1,68,1,136,Medium
6432,748,476,2,3,1,80,2,85,Medium
6433,748,476,17,17,1,81,2,85,Medium
6434,663,408,3,10,2,89,2,85,Medium
6435,578,357,2,24,1,80,1,102,Medium
6436,1088,17,13,15,1,2049,2,17,Medium
6437,714,306,1,6,1,2050,1,153,Medium
6438,816,272,3,23,1,34,1,221,Medium
6439,544,306,12,26,1,82,1,102,Medium
6440,544,306,2,21,1,77,1,102,Medium
6441,527,323,1,19,1,86,1,85,Medium
6442,510,306,7,15,2,89,1,85,Medium
6443,629,323,2,3,1,72,1,136,Medium
6444,748,340,6,11,1,64,1,136,Medium
6445,561,340,6,17,1,87,1,85,Medium
6446,527,306,2,8,2,87,1,119,Medium
6447,646,323,18,23,1,55,1,136,Medium
6448,629,374,8,16,5,87,2,119,Medium
6449,663,663,3,5,1,2050,1,0,Medium
6450,731,272,3,8,2,46,4,170,Medium
6451,578,323,14,30,1,68,1,119,Medium
6452,629,323,3,3,1,46,1,119,Medium
6453,1020,1020,19,20,4,34,2,170,Medium
6454,697,340,15,16,1,63,1,136,Medium
6455,765,476,5,11,1,85,2,85,Medium
6456,1088,1088,3,6,1,2049,2,0,Medium
6457,646,646,5,11,1,35,1,17,Medium
6458,850,340,4,18,1,34,1,221,Medium
6459,544,306,1,3,1,77,1,102,Medium
6460,595,340,8,10,5,82,1,153,Medium
6461,714,340,4,18,1,66,1,136,Medium
6462,663,323,17,24,1,63,1,136,Medium
6463,935,935,1,3,1,35,2,17,Medium
6464,782,459,2,3,2,42,2,119,Medium
6465,765,476,6,6,1,49,2,102,Medium
6466,646,323,3,4,1,73,1,170,Medium
6467,612,289,3,5,1,47,1,170,Medium
6468,425,255,17,23,2,82,1,51,Medium
6469,629,391,9,15,2,79,2,102,Medium
6470,986,714,3,3,1,78,3,85,Medium
6471,595,425,2,11,5,90,2,85,Medium
6472,935,935,4,22,1,2050,2,0,Medium
6473,629,374,9,21,5,87,2,119,Medium
6474,799,510,7,7,1,77,2,102,Medium
6475,629,323,5,27,1,60,1,136,Medium
6476,867,867,10,19,4,35,1,17,Medium
6477,1088,0,9,13,1,35,2,0,Medium
6478,1156,578,12,15,1,40,2,153,Medium
6479,1003,986,4,4,1,36,2,17,Medium
6480,782,476,6,7,1,88,2,85,Medium
6481,1054,17,19,21,1,34,2,17,Medium
6482,612,306,3,3,5,71,1,153,Medium
6483,748,476,1,4,1,80,2,85,Medium
6484,969,340,3,4,4,39,1,272,Medium
6485,697,680,10,26,5,35,1,17,Medium
6486,782,493,3,6,1,83,2,102,Medium
6487,1037,612,1,29,1,36,2,0,Medium
6488,765,510,4,8,1,86,2,85,Medium
6489,646,391,3,8,5,81,2,102,Medium
6490,544,306,1,10,1,82,1,102,Medium
6491,697,442,1,18,1,84,2,85,Medium
6492,748,476,2,3,1,84,2,85,Medium
6493,1377,663,20,20,5,42,2,255,Medium
6494,408,204,3,3,5,83,1,85,Medium
6495,544,340,17,28,1,85,1,85,Medium
6496,680,357,20,29,1,63,1,136,Medium
6497,629,374,7,8,5,87,2,85,Medium
6498,510,306,3,6,2,89,1,102,Medium
6499,510,306,3,5,2,86,1,85,Medium
6500,1003,986,14,24,1,36,2,17,Medium
6501,765,459,3,10,5,80,2,85,Medium
6502,459,272,2,3,1,85,1,102,Medium
6503,646,323,6,28,5,79,1,153,Medium
6504,646,340,11,11,1,66,1,136,Medium
6505,493,272,2,29,2,92,1,85,Medium
6506,799,799,15,23,1,34,1,170,Medium
6507,782,510,5,6,1,72,2,102,Medium
6508,697,425,13,24,1,86,2,85,Medium
6509,442,221,18,19,2,82,1,102,Medium
6510,748,476,1,7,2,91,2,85,Medium
6511,663,323,10,23,1,67,1,136,Medium
6512,612,289,3,5,5,85,1,119,Medium
6513,697,340,3,16,1,50,1,136,Medium
6514,578,340,2,4,2,75,2,102,Medium
6515,765,544,8,11,5,85,2,85,Medium
6516,544,289,11,21,1,90,1,119,Medium
6517,680,680,16,20,1,2050,1,17,Medium
6518,578,357,6,17,2,86,1,102,Medium
6519,561,323,14,16,1,66,1,102,Medium
6520,1003,1003,25,30,1,36,2,170,Medium
6521,1037,646,2,15,1,78,3,119,Medium
6522,459,459,23,29,6,35,1,170,Medium
6523,714,306,15,24,6,39,1,170,Medium
6524,748,459,4,5,1,77,2,85,Medium
6525,1071,1071,15,20,1,2050,2,0,Medium
6526,1054,1054,3,6,1,36,2,170,Medium
6527,731,442,10,22,2,86,2,85,Medium
6528,646,391,18,29,5,84,2,85,Medium
6529,765,476,1,10,5,83,2,85,Medium
6530,986,561,2,11,2,93,2,119,Medium
6531,986,731,9,13,5,88,3,85,Medium
6532,884,510,1,27,5,56,2,136,Medium
6533,952,493,10,20,1,48,2,187,Medium
6534,663,391,18,23,5,82,2,102,Medium
6535,17,17,7,10,1,2049,1,17,Medium
6536,646,374,9,26,5,87,2,136,Medium
6537,765,510,6,10,1,86,2,85,Medium
6538,765,476,5,7,1,77,2,85,Medium
6539,595,306,23,27,1,70,1,102,Medium
6540,561,289,3,16,4,42,1,153,Medium
6541,1258,1258,6,10,1,36,3,17,Medium
6542,595,238,23,25,1,48,1,153,Medium
6543,578,340,23,29,2,80,2,102,Medium
6544,1717,1717,21,25,1,36,3,170,Medium
6545,629,323,5,9,5,69,1,153,Medium
6546,544,323,4,13,1,70,1,102,Medium
6547,663,306,6,14,1,46,1,136,Medium
6548,816,527,21,26,5,82,2,136,Medium
6549,731,476,27,27,2,90,2,68,Medium
6550,748,289,8,11,1,34,1,136,Medium
6551,595,340,16,23,5,82,1,153,Medium
6552,833,833,7,7,6,35,1,0,Medium
6553,697,340,16,16,1,59,1,136,Medium
6554,646,289,14,26,1,45,1,187,Medium
6555,1003,646,2,4,1,79,3,102,Medium
6556,663,323,8,13,1,57,1,136,Medium
6557,714,357,6,13,1,61,1,136,Medium
6558,663,374,15,22,5,76,2,102,Medium
6559,714,442,4,12,5,87,2,85,Medium
6560,748,476,8,30,5,91,2,102,Medium
6561,663,323,1,20,1,47,1,119,Medium
6562,867,867,7,21,1,2050,2,17,Medium
6563,748,476,10,22,2,85,2,85,Medium
6564,952,629,2,21,1,73,3,102,Medium
6565,731,476,11,19,1,82,2,102,Medium
6566,697,340,6,17,1,75,1,136,Medium
6567,595,340,10,13,5,81,1,153,Medium
6568,578,323,8,22,5,77,1,153,Medium
6569,918,544,7,16,1,67,2,153,Medium
6570,2193,1309,1,8,4,41,3,187,Medium
6571,646,323,18,18,1,54,1,136,Medium
6572,629,323,1,6,1,46,1,119,Medium
6573,612,323,2,7,1,82,1,153,Medium
6574,1054,1003,15,23,1,2049,2,17,Medium
6575,629,578,2,3,5,56,1,119,Medium
6576,646,340,15,26,1,64,1,136,Medium
6577,663,357,1,13,1,54,1,136,Medium
6578,1309,731,12,20,1,39,3,204,Medium
6579,646,323,3,14,1,44,1,119,Medium
6580,901,527,6,7,1,66,2,170,Medium
6581,1054,714,3,5,1,81,3,102,Medium
6582,1479,1479,1,5,1,35,3,17,Medium
6583,595,323,5,6,5,80,1,153,Medium
6584,697,391,4,8,1,75,2,85,Medium
6585,680,357,3,14,1,65,1,136,Medium
6586,646,323,4,13,1,55,1,136,Medium
6587,578,323,11,17,1,65,1,153,Medium
6588,884,527,2,27,1,77,2,153,Medium
6589,595,289,5,12,1,74,1,102,Medium
6590,527,357,25,27,5,87,1,85,Medium
6591,867,510,5,5,1,39,2,153,Medium
6592,595,323,5,14,5,83,1,170,Medium
6593,952,680,6,16,2,82,3,68,Medium
6594,2278,1190,1,6,6,35,3,204,Medium
6595,527,306,11,23,2,85,1,85,Medium
6596,1615,867,7,25,6,37,3,170,Medium
6597,1054,1054,13,20,4,36,2,0,Medium
6598,612,323,2,14,2,90,1,136,Medium
6599,714,306,1,18,6,37,1,170,Medium
6600,544,306,3,22,1,83,1,102,Medium
6601,918,612,11,23,2,90,3,85,Medium
6602,782,527,1,7,1,82,2,102,Medium
6603,969,680,13,18,2,78,3,85,Medium
6604,918,544,9,16,1,67,2,153,Medium
6605,1020,731,10,13,1,72,3,102,Medium
6606,731,459,4,15,1,76,2,85,Medium
6607,782,493,7,7,1,78,2,102,Medium
6608,578,374,3,3,2,78,2,85,Medium
6609,629,306,20,21,1,66,1,136,Medium
6610,595,255,8,30,2,51,1,119,Medium
6611,697,459,2,7,1,85,2,85,Medium
6612,748,748,3,7,1,36,1,17,Medium
6613,680,340,20,25,1,49,1,136,Medium
6614,629,374,4,14,1,86,2,119,Medium
6615,986,544,10,11,1,34,2,204,Medium
6616,646,340,12,14,1,48,1,136,Medium
6617,1411,680,13,22,5,37,2,255,Medium
6618,714,442,6,9,2,90,2,85,Medium
6619,765,493,13,17,1,75,2,102,Medium
6620,816,493,10,16,1,69,2,102,Medium
6621,748,476,3,5,1,79,2,85,Medium
6622,578,289,7,30,2,76,1,136,Medium
6623,1088,1088,13,17,1,34,2,17,Medium
6624,765,510,5,12,1,88,2,85,Medium
6625,629,306,3,17,5,57,1,136,Medium
6626,748,748,10,24,1,35,1,17,Medium
6627,680,323,12,29,2,78,3,136,Medium
6628,1428,1428,7,28,1,2050,3,0,Medium
6629,748,510,10,12,5,89,2,85,Medium
6630,714,459,7,8,2,92,2,85,Medium
6631,646,340,1,15,1,47,1,136,Medium
6632,1020,1020,9,26,1,2050,2,17,Medium
6633,680,340,3,8,1,78,1,136,Medium
6634,663,391,14,14,5,83,2,102,Medium
6635,765,510,9,16,5,88,2,85,Medium
6636,765,765,7,9,4,34,2,170,Medium
6637,646,340,11,11,1,63,1,136,Medium
6638,527,289,4,5,5,85,1,85,Medium
6639,697,425,21,25,2,100,1,85,Medium
6640,1530,646,5,7,2,2050,2,17,Medium
6641,731,459,6,7,1,75,2,85,Medium
6642,782,476,2,8,1,85,2,85,Medium
6643,544,544,4,5,1,2049,1,17,Medium
6644,714,476,10,29,1,81,2,102,Medium
6645,578,323,8,22,5,82,1,153,Medium
6646,1088,1020,20,22,1,35,2,170,Medium
6647,595,238,2,3,1,45,1,153,Medium
6648,646,391,1,8,5,79,2,102,Medium
6649,1241,1241,6,30,1,34,2,17,Medium
6650,578,289,1,17,1,79,1,102,Medium
6651,663,340,5,6,1,57,1,170,Medium
6652,731,442,13,21,5,89,2,102,Medium
6653,510,306,13,14,2,81,1,85,Medium
6654,1343,697,4,14,6,37,2,187,Medium
6655,816,527,24,25,5,78,2,136,Medium
6656,884,884,1,15,4,35,1,0,Medium
6657,697,425,1,18,2,89,2,85,Medium
6658,748,510,9,30,1,90,2,85,Medium
6659,629,374,1,27,5,87,2,119,Medium
6660,595,323,1,4,5,79,1,153,Medium
6661,714,340,7,14,1,70,1,136,Medium
6662,493,272,3,8,1,47,1,85,Medium
6663,646,323,1,12,1,53,1,136,Medium
6664,714,323,1,11,1,42,1,136,Medium
6665,510,289,4,7,2,85,1,102,Medium
6666,816,255,6,10,1,35,1,221,Medium
6667,646,289,12,22,1,44,1,136,Medium
6668,663,391,10,11,1,80,2,102,Medium
6669,816,816,1,29,1,36,1,17,Medium
6670,510,306,21,28,2,89,1,85,Medium
6671,612,289,16,20,1,44,1,136,Medium
6672,748,459,5,28,2,85,2,85,Medium
6673,1037,527,24,26,1,40,2,204,Medium
6674,1037,1037,1,30,4,35,2,0,Medium
6675,646,306,11,18,1,64,1,136,Medium
6676,612,323,7,7,1,73,1,119,Medium
6677,663,306,2,4,1,42,1,170,Medium
6678,1037,510,15,29,1,47,2,204,Medium
6679,442,238,13,23,1,74,1,102,Medium
6680,884,884,1,10,1,2050,2,0,Medium
6681,697,459,8,14,1,86,2,102,Medium
6682,1105,1088,4,17,6,35,3,17,Medium
6683,748,748,2,3,1,2049,1,17,Medium
6684,544,306,7,24,1,75,1,170,Medium
6685,731,442,6,12,1,75,2,85,Medium
6686,680,340,3,29,1,61,1,136,Medium
6687,952,646,8,27,2,41,2,425,Medium
6688,918,918,13,26,1,2050,2,0,Medium
6689,952,306,7,20,2,36,1,323,Medium
6690,578,340,8,9,5,80,1,153,Medium
6691,714,476,1,26,1,80,2,85,Medium
6692,646,323,8,18,1,56,1,170,Medium
6693,629,391,4,20,1,87,2,119,Medium
6694,816,527,21,28,5,83,2,136,Medium
6695,1071,510,5,12,4,35,2,17,Medium
6696,748,748,3,4,1,2050,1,0,Medium
6697,595,323,23,23,5,83,1,153,Medium
6698,527,323,7,28,5,86,1,85,Medium
6699,765,476,20,29,1,81,2,85,Medium
6700,1020,1020,6,15,1,2049,1,17,Medium
6701,765,476,4,9,1,81,2,102,Medium
6702,544,289,7,18,2,87,1,102,Medium
6703,1003,748,4,6,1,80,3,102,Medium
6704,765,544,11,26,5,87,2,85,Medium
6705,680,680,12,24,1,36,1,17,Medium
6706,612,374,6,10,2,87,2,119,Medium
6707,731,527,15,21,1,89,2,102,Medium
6708,748,476,21,24,1,85,2,85,Medium
6709,1071,510,1,6,1,35,2,204,Medium
6710,544,306,1,6,1,79,1,102,Medium
6711,527,289,1,12,2,89,1,85,Medium
6712,935,935,8,15,6,36,2,238,Medium
6713,646,340,3,6,1,47,1,136,Medium
6714,833,357,12,14,1,42,1,170,Medium
6715,646,306,13,16,1,2049,1,153,Medium
6716,646,374,12,30,5,85,1,102,Medium
6717,17,1020,27,28,1,36,2,17,Medium
6718,765,493,1,18,1,75,2,102,Medium
6719,697,459,11,13,1,83,2,85,Medium
6720,731,476,10,15,1,91,2,102,Medium
6721,867,867,19,20,1,34,1,0,Medium
6722,1105,1105,20,28,1,2050,2,0,Medium
6723,612,340,6,13,2,92,1,136,Medium
6724,765,442,9,23,1,75,2,85,Medium
6725,663,306,2,21,6,43,1,136,Medium
6726,544,306,4,4,1,74,1,102,Medium
6727,578,340,2,4,2,82,2,85,Medium
6728,1258,1258,25,26,1,2050,2,17,Medium
6729,510,306,21,29,2,88,1,85,Medium
6730,748,476,1,9,1,70,2,102,Medium
6731,714,442,2,3,5,359,2,85,Medium
6732,765,510,7,29,2,83,2,85,Medium
6733,714,323,1,3,1,46,1,136,Medium
6734,646,340,1,13,1,46,1,136,Medium
6735,544,306,5,8,1,72,1,102,Medium
6736,748,476,8,8,1,81,2,85,Medium
6737,544,306,12,21,1,78,1,102,Medium
6738,1071,748,4,7,1,78,3,102,Medium
6739,714,442,27,29,1,88,2,85,Medium
6740,612,323,2,27,2,91,1,119,Medium
6741,765,510,6,15,1,89,2,102,Medium
6742,17,17,6,7,1,2049,1,17,Medium
6743,782,289,26,27,2,75,1,119,Medium
6744,1003,714,23,28,1,82,3,102,Medium
6745,867,187,20,27,1,37,2,153,Medium
6746,663,374,21,23,1,85,2,119,Medium
6747,510,272,6,9,2,90,1,119,Medium
6748,1411,833,12,14,2,34,3,187,Medium
6749,1258,714,5,6,1,38,3,153,Medium
6750,595,323,5,9,5,83,1,153,Medium
6751,1054,1054,8,19,4,35,2,170,Medium
6752,884,884,2,3,1,2050,2,17,Medium
6753,646,374,4,14,1,83,2,119,Medium
6754,867,578,1,8,1,79,2,102,Medium
6755,867,867,10,10,1,2050,2,17,Medium
6756,918,901,1,6,1,59,2,153,Medium
6757,1054,1003,4,28,1,35,2,17,Medium
6758,629,272,5,13,1,44,1,136,Medium
6759,629,323,2,5,1,59,1,136,Medium
